label,sentence
0,"Somehow, though, the jobs survive."
0,"Oh, and as many people have noticed, America now has European levels of joblessness without a European safety net."
0,We're definitely leading in the misery race.
0,Matt Yglesias notes the odd failure of reasonably sensible Republican macroeconomists to confront their party's descent into hard-money madness.
0,"He analyzes it as follows: But these guys and other longtime GOP economic hands have largely been doing the usual Beltway wonk dance of speaking up for Republican positions when they agree with them, and staying quiet when they don't."
0,You don't even need to see this as a particularly cynical way of behaving.
0,"In Washington, it's ultimately a question of all power to the politicians."
0,A wonk who insists on picking fights with prominent party leaders just finds himself marginalized.
0,Next thing you know and you're Bruce Bartlett.
0,It's arguably more useful to just keep your head down and make sure that if your team takes over they have some sensible people to turn to.
0,That's a fairly charitable interpretation; but to some extent it's worse than that.
0,"Early in the crisis, both Greg Mankiw and Ken Rogoff actually came out in favor of a period of relatively high inflation."
0,That's what their models (and mine) suggested we should be doing.
0,But they faced a firestorm of angry responses from the right ‰ÛÓ and went silent.
0,"Maybe this is, as Yglesias says, a deeper game."
0,But is every respectable GOP economist positioning himself to be Mitt Romney's adviser?
0,"Are there no voices on that side willing to speak up for what they really believe, never mind the impact on their own careers?"
0,I think we know the answer.
0,Matt Yglesias links to a libertarian blogger admitting some self-doubt after the failure of high inflation to materialize as predicted.
1,"I would offer a friendly word of caution to Mr. Lee: once he starts admitting the existence of contrary evidence, he's on the road to becoming another Bruce Bartlett, who has become a moderate Democrat in all but name."
0,"But let me use this as an occasion to make again a point I've made a number of times, this time slightly differently: what we've seen in the Lesser Depression is a spectacular vindication of one approach to macroeconomics, namely the modified Keynesianism of John Hicks."
0,(Decent summary here.)
0,What I and others have done on the liquidity trap can basically be viewed as elaborating and providing firmer foundations for the basic Hicks framework.
0,"The real test of an economic model (or any model) is how it performs out of sample, that is, under conditions different from the usual."
0,Hicksian theory makes two assertions that are very much at odds with what conventional wisdom suggests: 1.
1,"It says that once adverse demand shocks have pushed the economy into a liquidity trap, even very large increases in the monetary base ‰ÛÓ the sum of currency and bank reserves, which is what the Fed controls ‰ÛÓ will be basically sterile, leading neither to a boom nor to inflation."
0,2
1,"It also says that under these conditions even large government borrowing will not crowd out private investment, and will not drive up interest rates."
0,So here's a picture to illustrate the first point.
0,"It shows monetary base and nominal GDP since the recession began; if any kind of quantity theory applied, these should have gone up in tandem."
0,"Not quite: Meanwhile, after several trillion of borrowing, the 10-year bond rate is a low, low 2.97%."
0,"I can't tell you how many times, in late 2008 or early 2009, I ran into people ‰ÛÓ including economists ‰ÛÓ who scoffed at the notion that either of the Hicksian predictions could really come true."
0,They *knew* that inflation and sharply rising rates were coming any day now; and kept expecting them month after month.
0,"So what we have here is, if anyone were willing to notice, a triumph of economic analysis."
